chromosome geneName geneId transId transLenTrue Ps piS Ss_p Pn piN Sn_p Ds kS Ss_d Dn kN Sn_d DoS alphaMK
X Atx-1 FBgn0029907 FBtr0299814 890 24 0.0176903309294501 165.441620333333 19 0.00139658486081952 524.558379666667 18 0.114114114114114 166.5 6 0.0114613180515759 523.5 0.0181006348710559 -1375
X CG9650 FBgn0029939 FBtr0301240 6154 160 0.0158974732893747 849.631105629173 42 0.000490002447924072 2777.36889437083 47 0.0552561967277354 850.58333333334 9 0.00324158837830538 2776.41666666666 0.0255128324969937 -0.370833333333333
X Atg5 FBgn0029943 FBtr0071065 1418 36 0.0153646673561309 182.876166666667 6 0.000347023962807476 624.123833333333 12 0.0651289009497965 184.25 1 0.00160578081091931 622.75 0.00197517370624776 -1
X Dok FBgn0029944 FBtr0071049 3487 81 0.0231195877003659 442.780666666666 17 0.000430854164967402 1423.21933333334 33 0.0766953334273228 443.312499999999 9 0.00632605544084698 1422.6875 0.0579029490824231 0.230452674897119
X Nek2 FBgn0029970 FBtr0071142 2581 55 0.00899780359081367 526.353683999998 35 0.00119166171435562 1678.638816 42 0.079987303602603 525.083333333332 15 0.00892901433602855 1679.91666666667 -0.0165299438581983 -0.781818181818182
X snz FBgn0029976 FBtr0071092 4246 118 0.0147753505311383 807.14316666667 30 0.000344999799494214 2543.85683333333 71 0.0880529144274489 806.333333333337 16 0.00628766046633482 2544.66666666667 0.0438316098131503 -0.128177966101695
X hdm FBgn0029977 FBtr0071133 1461 33 0.00614572064858961 355.508903333333 49 0.00192362642712323 1102.49109666666 38 0.106791569086651 355.833333333333 28 0.025404506275518 1102.16666666666 -0.0462139508282205 -1.01515151515152
X cyr FBgn0030001 FBtr0071193 2452 82 0.0156441329525042 397.249166666666 30 0.00145631486305695 1141.75083333333 33 0.0829493087557605 397.833333333333 6 0.0052577771286695 1141.16666666667 -0.0255551848248098 -1.01219512195122
X CG2116 FBgn0030003 FBtr0071152 1972 51 0.0138369686583965 387.680999999999 22 0.000767256032342203 1406319 31 0.0799312419424154 387.833333333332 32 0.0227569041128363 1406.16666666667 0.169075211544003 0.582107843137255
X CG12125 FBgn0030037 FBtr0071246 2754 87 0.0265832717988307 377.607999999999 3 2.50615475687789e-05 1197392 24 0.0636464088397791 377.083333333333 2 0.0016695652173913 1197.91666666667 0.0246194930192061 0.586206896551724
X Caf1-180 FBgn0030054 FBtr0071228 4043 171 0.0224417848269702 773.680560833337 163 0.00484797355738024 2775.31943916666 62 0.0814699067837703 773.29166666667 48 0.0172928831979825 2775.70833333333 -0.00255296737962718 -0.231237816764133
X Ppt1 FBgn0030057 FBtr0071225 1165 28 0.00602870356379157 215.529745833334 19 0.00272572346895061 726.470254166666 24 0.111153994596681 215.916666666667 28 0.0385630666819695 726.083333333332 -0.0537807649292006 0.418367346938776
X AP-1gamma FBgn0030089 FBtr0071296 4666 128 0.0183730959189201 746.447666666668 25 0.000255904334917598 2199.55233333334 34 0.0455103179029559 747.083333333335 5 0.00227384697009891 2198.91666666667 0.0338489047837062 -0.328125
X fend FBgn0030090 FBtr0071349 3566 41 0.0165598929508829 249.359166666667 27 0.00168638151200706 713.640833333333 13 0.0605245460659044 247.833333333334 11 0.0153810300629224 715.166666666666 0.110210396961431 0.221729490022173
X fh FBgn0030092 FBtr0071348 923 21 0.0267970148734258 141.799166666667 17 0.00317946973851715 428.200833333334 6 0.0418239907057799 143.458333333333 13 0.0328221158542542 426.541666666667 0.333637521112733 0.626373626373626
X Zpr1 FBgn0030096 FBtr0071342 1853 45 0.0145253106890761 317.641796666666 20 0.000979183982593222 1053.35820333333 27 0.0849891796183357 317.6875 14 0.0142407879902688 1053.3125 0.0803581297065245 0.142857142857143
X Klp10A FBgn0030268 FBtr0073475 3503 91 0.0128425255149426 564.501385333332 12 0.000697784917627657 1850.49861466667 52 0.0920353982300886 564.999999999999 15 0.00864864864864861 1850.00000000001 0.0343650041217159 0.542857142857143
X CG11697 FBgn0030313 FBtr0073511 934 12 0.00344005037503594 165.757869475 26 0.00280676723575313 554.242130525 28 0.186840783525866 165.916666666667 25 0.0453651897777106 551.083333333333 -0.253945377278138 -1.42666666666667
X Amun FBgn0030328 FBtr0073615 3694 32 0.00624558680241378 389.506333333332 14 0.000848757544019337 1260.49366666667 19 0.0488431876606685 388.999999999999 7 0.00555114988104678 1261 -0.0175847976485801 -0.1875
X ATP7 FBgn0030343 FBtr0273257 4230 185 0.0231866151921773 931.983845000005 52 0.000668514503676686 2830.01612935899 57 0.0622707345441529 931.416666666671 31 0.0109547087578774 2829.83333333332 0.121578560688346 0.483173496076722
X Cpr11B FBgn0030398 FBtr0073653 818 32 0.0195311781188358 159.108504166667 23 0.00238730824096232 431.891495833333 8 0.0503672612801679 158.833333333333 2 0.00462784419591207 432.166666666667 -0.0247674581910011 -1875
X CG12717 FBgn0030420 FBtr0073704 2734 79 0.0212306531457236 459.695464499998 42 0.00363272194371701 1583.3045355 81 0.192484455258178 462.374999999999 184 0.121673003802281 1578 0.24119207283148 0.765960374243258
X CG15721 FBgn0030438 FBtr0305600 2804 105 0.0274333433173298 669.114415588334 150 0.00599572639977584 2012.88546346668 53 0.0792671527388295 668.625000000001 76 0.03776162971244 2012.62500000001 0.143312930693605 0.00375939849624052
X CG12716 FBgn0030439 FBtr0073752 1359 56 0.0234944594233335 301.16718852 60 0.00337535726418157 951.716892599999 21 0.0729483282674772 301.583333333333 27 0.0283489369148657 952.416666666666 0.154239940930112 0.166666666666667
X Set2 FBgn0030486 FBtr0073779 7583 351 0.0235914430245464 1666.99164683331 200 0.00308302537313297 5419.0082781667 118 0.0754782912553516 1669.35416666665 169 0.0321276489346559 5415.89583333336 0.182987978168177 0.602151081441022
X Cpr12A FBgn0030494 FBtr0073784 858 33 0.0300809068263847 135.447106 19 0.0034779563738175 383.552894 12 0.0887245841035121 135.25 2 0.00521172638436482 383.75 -0.0481560016518735 -2.45454545454546
X Pdcd4 FBgn0030520 FBtr0073840 2368 38 0.0106048346814559 366.9045 8 0.000504763812352283 1160.0955 23 0.0652026262168893 368.083333333333 11 0.0103544977349536 1158.91666666667 0.0916070497987208 0.559808612440191
X CG11584 FBgn0030541 FBtr0073893 2197 85 0.0191427011014105 535.794195266666 118 0.00556094531725101 1449.99996453334 31 0.0578133499106381 536.208333333332 19 0.0137950855007903 1449.79166666667 -0.0324601587835728 -1.26501547987616
X CG9522 FBgn0030587 FBtr0073986 2191 141 0.0425732567319915 455.767680499999 50 0.00240149131926328 1392.2323195 40 0.087003806416531 459.749999999999 8 0.00576265081937691 1388.25 0.0087235463778883 -0.773049645390071
X CG9521 FBgn0030588 FBtr0073985 2265 128 0.0441364342059424 440.452294999999 10 0.000181909429958458 1422.547705 34 0.0770101925254815 441.499999999999 4 0.00281392894829405 1421.5 0.0311470038250451 0.3359375
X CG9519 FBgn0030589 FBtr0073984 2034 127 0.0418749001032831 451.501525166666 42 0.00213133700716283 1414.49847483333 32 0.0709337766694377 451.124999999999 19 0.0134287481226257 1414875 0.110746456626354 0.44301699129714
X CG9518 FBgn0030590 FBtr0073983 3679 119 0.0378198653259756 498.807813999998 29 0.00125174596248106 1610.192186 29 0.0579806731089639 500.166666666665 11 0.00683725266756447 1608.83333333334 0.0734467541793428 0.357524828113063
X CG9509 FBgn0030594 FBtr0073978 2342 91 0.0236435298808617 465.166246666665 38 0.00132554096432523 1472.83375333334 37 0.0791020844468201 467.749999999999 48 0.0326475089270532 1470.25 0.239061477530219 0.678113553113553
X CG12398 FBgn0030596 FBtr0073976 1979 112 0.0383120167808382 457.929183999999 37 0.00187723766717621 1441.070336 36 0.0785597381342064 458.249999999999 8 0.00555266354329342 1440.75 0.019304861928382 -0.486607142857143
X Eo FBgn0030597 FBtr0073975 2045 106 0.034868047480846 486.213284896332 105 0.00769267625569154 1484.78671510367 35 0.0741121976325273 485.749999999998 25 0.0181787577848847 1485.25 0.0162263583793316 -0.386792452830189
X Efhc1.1 FBgn0030691 FBtr0074192 2559 108 0.019872157121881 555.024999999999 8 0.000324481790421584 1823.97500000001 55 0.0989802039592084 555.666666666665 14 0.00767824497257766 1823.33333333334 0.0559229645264982 0.708994708994709
X CG15602 FBgn0030694 FBtr0074097 1172 32 0.00810532886050118 227.014666666667 33 0.00298413379741903 798.985333333332 16 0.070549329413926 226.791666666667 14 0.0175173348626245 799.208333333332 -0.0701863990283728 -0.178571428571429
X CG9172 FBgn0030718 FBtr0074151 909 25 0.0117220421389892 170.352166666667 3 0.000128954624645591 492.647833333334 10 0.058968058968059 169.583333333333 3 0.00608005404492484 493.416666666667 0.0825887748858884 0.6
X mthl1 FBgn0030766 FBtr0074314 4471 114 0.0286435971760663 503.151697666665 34 0.00151252763116232 1524.84813733333 30 0.059513969251116 504.083333333332 13 0.0085306501886586 1523.91666666667 0.0752119103532412 0.311740890688259
X ppk28 FBgn0030795 FBtr0074335 2190 91 0.0189975648628725 452.738166666665 17 0.000659559398187883 1365.26183333334 42 0.0946702137418588 454.208333333332 17 0.0124652470135346 1363.79166666667 0.082797138665617 0.538461538461538
X wus FBgn0030805 FBtr0074418 1866 66 0.0290652507591406 291.653666666666 25 0.00125999191063514 926.346333333332 22 0.0753209700427961 292.083333333333 5 0.00648006480064802 925.916666666665 0.0376681168305907 -0.666666666666667
X CG5800 FBgn0030855 FBtr0074453 2647 82 0.0108304243217254 564.322010833332 60 0.00102722492975052 1913.67798916668 45 0.0795814604671728 565.458333333332 26 0.015145250788815 1914.79166666668 0.0732539055073952 -0.26641651031895
X CG6398 FBgn0030870 FBtr0074462 1860 44 0.0215329345878523 220.404666666667 0 0 649.595333333333 5 0.0227100681302044 220.166666666667 1 0.00153885611695307 649.833333333333 0.0634607993850886 1
X CG6867 FBgn0030887 FBtr0089574 3196 143 0.0302203999970273 695.808938983335 34 0.000492394826532602 2151.19106101667 48 0.0689572608643599 696.083333333335 3 0.00139475417457673 2150.91666666667 0.00379312444454008 -2.8041958041958
X RhoGAP16F FBgn0030893 FBtr0074513 2623 46 0.0204635074024562 355.972666666666 26 0.00141848901454029 1123.02733333333 19 0.0533957845433256 355.833333333333 3 0.00267101943908592 1123.16666666667 -0.0171845342161218 -2.57971014492754
X Her FBgn0030899 FBtr0074590 614 24 0.0536842451226988 100.057712333333 31 0.00471718803598046 346.942287666667 7 0.0694214876033058 100.833333333333 23 0.0664419836302359 346.166666666667 0.408263148008595 0.606884057971014
X CG7358 FBgn0030974 FBtr0074652 3952 130 0.016309228741066 864.641912833338 31 0.000506185634735607 2585.35808716666 92 0.106378878396608 864.833333333338 22 0.00851008961382246 2585.16666666666 0.0439698181142613 0.00279720279720275
X rictor FBgn0031006 FBtr0074689 6612 269 0.0173020084519196 1460.36365566666 76 0.000737495557891503 4347.63545333331 109 0.0747001713306687 1459.16666666666 42 0.0098843000536358 4350.3333333333 0.0759748950582677 0.26677288015578
X Alr FBgn0031068 FBtr0331763 1362 23 0.0119519278872564 185.689333333334 4 0.00017406456105729 612.310666666667 13 0.0701754385964911 185.25 4 0.00652794777641779 612.75 0.0707517178410674 0.434782608695652
X fd19B FBgn0031086 FBtr0070032 981 34 0.0203987485376116 173.045166666667 32 0.0025269118023046 606.924968333333 12 0.0693307655272026 173.083333333334 8 0.0131813812989153 606.916666666666 0.0495288124525512 -0.411764705882353
X CG17068 FBgn0031098 FBtr0077341 2785 63 0.0120835552149799 518.161019333333 14 0.000641076554275594 1563.83898066667 54 0.107951807228916 518.749999999999 45 0.0307495195387571 1561 0.171315174448815 0.733333333333333
X Cbs FBgn0031148 FBtr0077244 1911 61 0.0155040923644474 379.700666666666 27 0.00118402585900315 1186.29933333333 20 0.0527936647602289 378.833333333333 6 0.00505405025972203 1187.16666666667 0.0164179598125603 -0.475409836065574
2L CG4164 FBgn0031256 FBtr0078060 1488 16 0.00400341456472211 239.152833333334 8 0.000399510888882204 822.832166666665 25 0.104384133611691 239.5 2 0.00243161094224924 822.499999999999 -0.0679730633064385 -5.25
2L Ipk2 FBgn0031267 FBtr0078074 1232 22 0.0121374026916584 222.539166666667 12 0.000821087336138267 704.460833333333 10 0.0448430493273542 223 5 0.00710227272727273 704 0.0733630482548769 -0.0909090909090908
2L Pex12 FBgn0031282 FBtr0078010 1040 25 0.0103670826593971 218.598658333334 19 0.00182101408284668 672.401341666666 19 0.0870893812070281 218.166666666667 8 0.0118900173396086 672.833333333333 -0.0292830415722008 -805
2L Tango14 FBgn0031312 FBtr0077961 1272 27 0.0161581044850272 208.333166666667 28 0.00300366477743117 625.666833333333 9 0.0431482221334398 208.583333333334 3 0.00479680213191206 625.416666666667 -0.056705032459806 -2.11111111111111
2L CG14341 FBgn0031315 FBtr0077964 646 16 0.0183180521582477 119.9727 25 0.00448562878174403 420.0273 14 0.117482517482518 119.166666666667 5 0.0118811881188119 420.833333333334 -0.104863058882981 -3375
2L Npc2a FBgn0031381 FBtr0077816 651 29 0.0387848099396915 111.194675 4 0.000244110069122398 332.805325 5 0.0451127819548872 110.833333333333 3 0.00900450225112556 333.166666666667 0.160134062696555 0.770114942528736
2L tho2 FBgn0031390 FBtr0301660 5404 159 0.0117600217258426 1132.00565 51 0.000870410085564936 3793.99434999996 87 0.0778015177190007 1131.08333333334 21 0.00579722874898446 3794.91666666662 0.000432157792840643 -0.328840970350404
2L AIF FBgn0031392 FBtr0077831 2709 74 0.0116322090859871 532.397074166665 28 0.000741757640596359 1684.60292583334 34 0.0637599624941398 533.249999999999 8 0.00475129918337044 1683.75000000001 0.00940561376855069 -0.608108108108108
2L mio FBgn0031399 FBtr0077835 2956 115 0.0259496368049644 599.290298333333 20 0.000168700392932246 2001.70938666667 35 0.0583982202447164 599.333333333333 2 0.000999167360532886 2001.66666666667 0.0103626605481037 -2.04347826086957
2L Cpr23B FBgn0031467 FBtr0077618 1066 62 0.0237159757208993 232.915599 39 0.00450556005366864 673.084401 16 0.0687186828919112 232.833333333333 10 0.0148551621688537 673.166666666667 0.0180992257529346 -0.00645161290322571
2L CG17221 FBgn0031500 FBtr0077655 1409 38 0.0110070290554532 315.196477666666 36 0.00364495540217482 923.788522333331 32 0.10460969488839 315.458333333333 9 0.00974509361606138 923.541666666664 -0.163550655459805 -2.36842105263158
2L CG3277 FBgn0031518 FBtr0114460 3475 114 0.0267892425640771 569.554333333333 51 0.00334681485812607 1797.44566666667 52 0.0932277924362358 568.5 9 0.00556018904642756 1798.50000000001 -0.0547727613537592 -1.58479532163743
2L CG3921 FBgn0031571 FBtr0307051 10130 641 0.0458836203466425 2216.29322469998 169 0.00139821370534642 7152.70629530009 153 0.0690264488598986 2216.54166666665 26 0.00363511380119884 7152.45833333342 0.0204561149682192 -0.551482059282371
2L Elp3 FBgn0031604 FBtr0077439 1863 76 0.0214125705842409 406.371833333333 16 0.000202158410341413 1249.62816666667 27 0.0664342833709249 406.416666666666 1 0.000800266755585195 1249.58333333333 0.00254980388363803 -4.68421052631579
2L CG2837 FBgn0031646 FBtr0077401 1011 44 0.0355483703104871 175.106880333333 41 0.00360928756741201 589.893118916666 12 0.0682302771855011 175875 6 0.0101845957988542 589125 0.0377076955018514 -0.863636363636364
2L fusl FBgn0031702 FBtr0079078 2429 89 0.0361145658847749 343.9465 28 0.00133903142812987 1015.0535 13 0.0376720598889158 345.083333333333 2 0.00295882304594395 1013.91666666666 0.0370702777398046 -1.04494382022472
2L Hsp60C FBgn0031728 FBtr0079110 2162 99 0.0208921391538923 423.0475 6 5.50888723552219e-05 1304.9525 43 0.101654846335697 423 8 0.00613026819923372 1305 0.0542450170435611 0.674242424242424
2L obst-E FBgn0031737 FBtr0079164 998 41 0.0294083211628286 179841 11 0.00199161124748635 567159 17 0.094972067039106 179 4 0.00704225352112676 568 0.00560476293358808 -0.140243902439025
2L lid FBgn0031759 FBtr0079231 5963 195 0.0143378688997341 1280.28750833333 39 0.000298661145287074 4233.71249166663 90 0.0702850449043344 1280.5 11 0.00259832290067323 4233.49999999996 0.0152452352533696 -0.636363636363636
2L CG9175 FBgn0031779 FBtr0079211 2078 74 0.0297217856819259 329.1009975 30 0.000562453902801941 1005.8990025 19 0.060621369032584 329.916666666667 3 0.00298482712876213 1005.08333333333 0.0283541769025469 -1.56756756756757
2L DLP FBgn0031820 FBtr0079260 5718 155 0.0166783074053379 1148.34608283333 182 0.00496670021591855 3828.65391716664 75 0.0684106079740213 1154.79166666667 128 0.0337501226385273 3822.20833333331 0.100901273862613 0.311995967741936
2L Tsp FBgn0031850 FBtr0079312 4227 133 0.0242313461714761 730.029730000003 36 0.00105117137181655 2449.97027 60 0.0823704381649694 728.416666666669 3 0.00122369897005337 2451.58333333334 -0.0269384314428739 -4.41353383458647
2L TTLL3B FBgn0031853 FBtr0300056 3017 118 0.0331488996128135 547.725999999998 8 0.000128375630695815 1720.27400000001 44 0.080610687022901 545.833333333332 21 0.0121939417400561 1722.16666666667 0.127535923819147 0.857949959644875
2L ihog FBgn0031872 FBtr0079365 3276 107 0.0224099853477782 666.285166486668 59 0.00259982890844813 1991.71483351334 61 0.0929303022732949 667.166666666668 14 0.00753453327752194 1990.83333333334 -0.0289556263864574 -1.40253671562083
2L Mnn1 FBgn0031885 FBtr0079401 4275 109 0.0279386065945016 554.797413333331 35 0.00177340713059041 1734.20258666667 36 0.0648551268578294 555.083333333331 3 0.00173018695631277 1733.91666666667 -0.0337020213849928 -2.85321100917431
2L baf FBgn0031977 FBtr0079535 607 7 0.00739845056680348 57.6826666666667 0 0 212.317333333333 5 0.0867052023121386 57.6666666666667 1 0.00470957613814757 212.333333333333 0.0515187611673616 1
2L mon2 FBgn0031985 FBtr0301229 5806 242 0.0254852268310453 1215.59098166667 53 0.000662852509275989 3836.4090183333 74 0.060838585913949 1216.33333333333 4 0.0010428434865734 3835.66666666663 -0.00849766517255175 -3.05165289256198
2L CG8668 FBgn0031988 FBtr0079576 2889 89 0.0298991782187291 414.112638149999 34 0.00128600259741923 1340.88736185 29 0.0697255059106393 415.916666666665 8 0.00672101562013815 1339.08333333334 0.0466802548809515 -0.384831460674157
2L CG8552 FBgn0031990 FBtr0079641 6570 290 0.0292277911752839 1528.32598284665 299 0.00618955295072132 4519.64676215332 97 0.0632454019397436 1533.70833333332 73 0.0161708647536066 4514.29166666665 0.028861062905103 -0.370004723665564
2L C1GalTA FBgn0032078 FBtr0079788 2227 51 0.0335135270164401 272.704333333334 6 0.000498822544490952 891.295666666665 21 0.0769935838680109 272.75 4 0.00448807854137448 891.249999999998 0.0404149172944089 0.382352941176471
2L Rcd-1r FBgn0032089 FBtr0079779 1184 37 0.0133525743276439 219.685033669334 20 0.00161243288998597 650.314726330666 23 0.122750520931995 219.958333333334 87 0.140152730539691 649.291666666667 0.42534934008146 0.857098477788133
2L borr FBgn0032105 FBtr0079818 1298 52 0.0298572599652097 229.746500000001 11 0.000208400643753708 727.253499999999 11 0.0521550162984425 230.083333333334 4 0.0055026940272842 726.916666666666 0.0885057451536458 0.418269230769231
2L CG13113 FBgn0032126 FBtr0079832 705 32 0.0313708728373667 138.703913333333 40 0.0106067674005328 476.296086666667 8 0.057313432835821 139.583333333333 10 0.021034180543383 475.416666666667 0.0157959118777991 0
2L CG13123 FBgn0032150 FBtr0079917 1094 17 0.00805420049377028 224.57189 25 0.00210011472761478 744.428109999999 23 0.102033271719039 225.416666666667 12 0.0161380701557772 743.583333333332 -0.070254919271896 -1.81862745098039
2L CG5604 FBgn0032208 FBtr0080074 8431 347 0.0205847805651802 1923.32966666664 75 0.000749744660667626 6257.6703333334 139 0.0722954230235794 1922.66666666664 17 0.00271637816245004 6258.3333333334 0.00107035989656068 -0.767248686218003
2L Hand FBgn0032209 FBtr0080073 713 18 0.00733612905965294 117.687413333333 8 0.00108090158657963 404.312586666667 5 0.0425531914893617 117.5 3 0.00741656365883807 404.5 0.0200026552168758 0.259259259259259
2L GATAd FBgn0032223 FBtr0079993 2723 40 0.00449627121199323 559.700972499999 49 0.00144478345120442 1966.29902750001 8 0.0142878404524483 559.916666666666 14 0.00712075615648706 1966.08333333334 0.0894256421514124 0.3
2L gny FBgn0032234 FBtr0080005 2557 74 0.0306396836086164 343.137251666666 64 0.00454161556565225 1081.86274833333 19 0.0578487496233806 345.729166666666 14 0.0129717208763633 1079.27083333333 0.05407168576566 -0.173745173745174
2L holn1 FBgn0032250 FBtr0080026 1198 43 0.0234405199356427 191.123991666667 24 0.00108853236291714 765.876008333332 16 0.0839160839160838 190.666666666667 10 0.0130491518051327 766.333333333332 0.0901982999199683 0.106976744186047
2L CG6443 FBgn0032290 FBtr0080110 1184 38 0.0282203139799237 201.025747333334 30 0.00322595231580345 695.974252666666 25 0.124275062137531 201.166666666667 9 0.012934131736527 695.833333333332 -0.00832039901918515 -1.19298245614035
2L CG6509 FBgn0032363 FBtr0080246 6887 251 0.0235051113003644 1353.98588666666 72 0.000529977839890713 4394.01411333331 100 0.0753764202358596 1353.20833333333 20 0.00478083114370004 4392.54166666665 0.0375929805997437 -0.434262948207171
2L Pex19 FBgn0032407 FBtr0080326 1217 30 0.0230209008505551 200.559333333334 15 0.00101042440756426 675.440666666667 9 0.0448877805486284 200.5 4 0.00592153960029608 675.5 0.0744982205009587 -125
2L Ced-12 FBgn0032409 FBtr0080330 2586 118 0.0359652451868226 488.309244999998 14 0.000176928055818136 1683.69075500001 42 0.0861833105335161 487.333333333331 16 0.00949742777997622 1684.66666666667 0.0943663128558299 0.688559322033898
2L CG17211 FBgn0032414 FBtr0080336 5159 195 0.0289221693859085 998.663386580005 149 0.00387931190827708 3063.33661341999 59 0.0590245935806583 999.583333333339 27 0.00914310593485541 3062.41666666665 0.0158602977131213 -0.669705603038936
2L crok FBgn0032421 FBtr0080342 1033 42 0.0467004231447929 105.635473333333 7 0.00152283858946748 347.364526666667 3 0.028436018957346 105.5 2 0.00575539568345324 347.5 0.136749758348491 0.75
2L CG12404 FBgn0032465 FBtr0080430 1207 30 0.0088637595652373 201.554658333333 8 0.000829691537051004 590.445341666667 19 0.0944490472245236 201.166666666667 1 0.00169252468265162 590.833333333333 -0.067988493659456 -4.06666666666667
2L CG5204 FBgn0032473 FBtr0080433 2364 69 0.0153090092504469 501.175675166665 59 0.00174645521164273 1739.82432483334 43 0.0876203119814142 502.166666666665 41 0.0241541263299146 1738.83333333334 0.113698477164208 0.103216684340756
2L Sfmbt FBgn0032475 FBtr0289981 4846 127 0.0139952069840277 879.182968333338 32 0.000493659682589741 2849.81703166666 59 0.067039106145251 880.083333333338 18 0.00666920174335276 2848.91666666665 0.0564093484589508 0.174103237095363
2L Uvrag FBgn0032499 FBtr0080460 2520 83 0.016080109857878 510.035747999998 47 0.00114347109664696 1577.964252 35 0.0687510230807008 509.083333333332 13 0.00823349342903889 1578.91666666667 0.0405601338905423 -0.524559777571826
2L loqs FBgn0032515 FBtr0080498 2017 13 0.0028282485338423 334.662166666666 7 0.000606954272423549 1060.33783333333 45 0.134194831013917 335.333333333333 18 0.0169864737338786 1059.66666666666 -0.0643282951258629 -0.346153846153846
2L beat-IIIc FBgn0032629 FBtr0080971 1709 34 0.0141538768004335 293.107439 19 0.00272175069177168 855.892560999999 10 0.0341880341880342 292.5 6 0.00700525394045535 856.499999999999 0.00877520691333533 0.0686274509803921
2L CG15147 FBgn0032654 FBtr0080988 636 11 0.0152596597424519 109.620666666667 5 0.000511463271909016 328.379333333333 8 0.0733944954128441 109 5 0.0151975683890577 329 0.13911511840792 0.272727272727273
2L kon FBgn0032683 FBtr0300341 8276 238 0.02189566406175 1639.05596466665 93 0.00082543124148947 5503.94403533335 129 0.078690524603498 1639.33333333332 24 0.00436072921082913 5503.66666666668 0.0161776335215606 -1.10031512605042
2L CG10383 FBgn0032699 FBtr0089628 2870 52 0.0103190260874097 545.060499999998 12 0.000356726183148932 1806.93950000001 55 0.100763358778626 545.833333333332 5 0.0027682938082495 1806.16666666667 -0.00667599510379337 -1.53846153846154
2L Grip71 FBgn0032705 FBtr0081099 2276 32 0.0085538334405408 454.775030166665 19 0.000930372801961426 1483.22496983334 58 0.129220660704509 456.583333333332 18 0.0128255611182989 1481.41666666667 -0.00780560305130151 -0.913194444444444
2L CG10431 FBgn0032730 FBtr0081134 3355 42 0.0132365876850226 499.596834333332 23 0.00109690971910091 1786.40316566667 59 0.117627512875893 501.583333333332 25 0.0140101807313314 1784.41666666667 0.0299021466136452 -0.292380952380953
2L Side FBgn0032741 FBtr0081141 2188 16 0.00175930624167131 375.374833333333 16 0.000349254066256151 1145.62516666667 41 0.109163523408032 375.583333333333 3 0.00261913423062932 1145.41666666667 -0.142205675384165 -12.6666666666667
2L CG10702 FBgn0032752 FBtr0081174 4145 42 0.00958195626096736 660.574332666667 46 0.0010121764926549 2177.42566733334 80 0.122719525282495 660.041666666667 24 0.0114786401637619 2177.95833333334 -0.0100062311414023 -2.65079365079365
2L Hakai FBgn0032812 FBtr0331246 1690 38 0.0139928907426336 364.746043 26 0.00156108862850829 1054.253957 19 0.0519717346706178 365.583333333333 18 0.0170872557550827 1053.41666666667 0.147063984401873 0.277777777777778
2L Nf-YB FBgn0032816 FBtr0081289 928 8 0.00803643694235944 102.333333333333 2 5.47169156989417e-05 365.666666666667 11 0.117263843648209 102.333333333333 1 0.00273473108477666 365.666666666667 0.0160271361049418 -1.75
2L CdGAPr FBgn0032821 FBtr0081318 7522 111 0.0112359616426945 1314.29615133333 55 0.000554331399930352 4214.70384866663 119 0.092026872860946 1314.83333333333 19 0.00474589677674515 4214.16666666663 0.00202574126805101 -2.10336652441916
2L sNPF FBgn0032840 FBtr0081327 2447 34 0.0370065309264378 199.966475 22 0.00377115235673764 643.03345 11 0.0547036883547451 201.083333333334 3 0.00467350382967675 641.916666666667 -0.0137720523703166 -1.37254901960784
2L nesd FBgn0032848 FBtr0081334 2011 32 0.00848616648269132 426.680166666666 27 0.00161301854592645 1379.31983333334 33 0.0798004987531175 426.062499999999 10 0.00724670501381401 1379.9375 -0.0764674035363935 -1.784375
2L CG17470 FBgn0032869 FBtr0081406 939 7 0.00842601876819311 153.836666666667 1 2.03669409843078e-05 491.163333333334 21 0.136363636363636 154 11 0.0224032586558045 491.000000000001 0.138696551460118 0.727272727272727
2L Cen FBgn0032876 FBtr0081399 2841 30 0.0085662975087154 526.640499999999 13 0.000632857790005061 1843.35950000001 50 0.0949968334388856 526.333333333332 5 0.00271198698246247 1843.66666666667 -0.0410394015099229 -3.33333333333333
2L Mcm10 FBgn0032929 FBtr0081475 2820 18 0.00283507178344457 542.536499999998 26 0.000992172213188719 1785.46350000001 60 0.110582091844571 542.583333333331 25 0.014002333722287 1785.41666666667 -0.146847012627547 -2.46666666666667
2L Tif-IA FBgn0032988 FBtr0085955 2140 6 0.00133031597187553 422.812666666666 12 0.000342093600821326 1410.18733333334 40 0.0948054513134507 421.916666666666 14 0.0106188425461625 1412.58333333334 -0.10382651357571 -4.71428571428571
2R d4 FBgn0033015 FBtr0086082 1767 10 0.00319194957764076 345.491999999999 6 0.000481892616922874 1145508 26 0.0751445086705204 345.999999999999 7 0.00611353711790393 1145 -0.0559324837399339 -1.22857142857143
2R kune FBgn0033032 FBtr0086037 1060 4 0.00251585894505147 197.162666666667 9 0.000194642323745057 594.837333333333 19 0.0961214165261382 197.666666666667 10 0.0168255748738082 594.333333333333 0.0771583214189231 -3275
2R scaf FBgn0033033 FBtr0086060 3043 38 0.00996184056230016 478.678333333332 24 0.00129213366598084 1486.32166666667 56 0.116930572472595 478.916666666665 21 0.0141311052543038 1486.08333333334 -0.00699549721957084 -0.684210526315789
2R dream FBgn0033051 FBtr0086028 2163 18 0.00560178266922112 386.058333333333 14 0.000417179076463911 1194.92366666667 32 0.0873007382047717 389.458333333333 53 0.0444801902297444 1191.54166666667 0.268220512467744 0.530398322851153
